datetime,symbol,predicted_return,position,actual_log_return,weight_relative,weight_sign
2025-05-05 12:50:00,AVGO,6.867547881483915e-07,0.0006867546471767128,-0.0005693703424185514,0.03916562348604202,1.0
2025-05-05 13:20:00,AMD,2.6443996830494143e-05,0.026437832042574883,0.00029759242897853255,0.3468090891838074,1.0
2025-05-05 13:20:00,AVGO,2.1530653611989692e-05,0.021527325734496117,9.897070412989706e-05,0.28239351511001587,1.0
2025-05-05 13:20:00,MU,1.2213734407851007e-05,0.012213126756250858,0.0005904975114390254,0.16021069884300232,1.0
2025-05-05 13:20:00,NVDA,9.917968782247044e-06,0.009917642921209335,-4.2979609133908525e-05,0.13009874522686005,1.0
2025-05-05 13:20:00,AMAT,6.135806870588567e-06,0.006135729141533375,-6.442260928452015e-05,0.0804879367351532,1.0
2025-05-05 13:50:00,NVDA,2.4376495275646448e-05,0.024371668696403503,-8.751203131396323e-05,0.3702991306781769,1.0
2025-05-05 13:50:00,AMD,1.797368167899549e-05,0.017971744760870934,-0.0005891016335226595,0.27305975556373596,1.0
2025-05-05 13:50:00,AVGO,1.0477568139322102e-05,0.010477184318006039,-0.00047564166015945375,0.15918861329555511,1.0
2025-05-05 13:50:00,AMAT,9.565868822392076e-06,0.009565576910972595,-7.05827260389924e-05,0.1453378051519394,1.0
2025-05-05 13:50:00,MU,3.430000788284815e-06,0.003429987234994769,0.0008682170882821083,0.052114661782979965,1.0
2025-05-05 14:20:00,MU,2.4415208827122115e-05,0.02441035769879818,0.0,0.23622216284275055,1.0
2025-05-05 14:20:00,AMD,2.1606218069791794e-05,0.021602854132652283,0.00019612400501500815,0.20905359089374542,1.0
2025-05-05 14:20:00,AMAT,2.1505391487153247e-05,0.021502075716853142,0.0005127547774463892,0.20807835459709167,1.0
2025-05-05 14:20:00,NVDA,1.9933628209400922e-05,0.019930988550186157,-8.830690057948232e-05,0.1928747445344925,1.0
2025-05-05 14:20:00,AVGO,1.589150087966118e-05,0.01589016243815422,0.0,0.15377114713191986,1.0
2025-05-05 14:50:00,AMAT,2.103401675412897e-05,0.021030914038419724,0.0004162730765528977,0.27985483407974243,1.0
2025-05-05 14:50:00,NVDA,1.7011196177918464e-05,0.0170095544308424,0.00043643347453325987,0.2263432741165161,1.0
2025-05-05 14:50:00,MU,1.2803427125618327e-05,0.01280272752046585,-0.00012332737969700247,0.17036373913288116,1.0
2025-05-05 14:50:00,AMD,1.2593557585205417e-05,0.012592891231179237,-0.0003431241784710437,0.16757147014141083,1.0
2025-05-05 14:50:00,AVGO,1.1713821550074499e-05,0.011713285930454731,-2.4646294605190633e-06,0.15586671233177185,1.0
2025-05-05 15:20:00,AVGO,3.606195969041437e-05,0.036046333611011505,-0.00024161335022654384,0.4865195155143738,1.0
2025-05-05 15:20:00,AMD,2.1051368094049394e-05,0.021048258990049362,-0.001183782354928553,0.284089595079422,1.0
2025-05-05 15:20:00,AMAT,-6.9285779318306595e-06,-0.006928466726094484,-0.00045011736801825464,-0.09351392835378647,-1.0
2025-05-05 15:20:00,MU,6.870814104331657e-06,0.006870705634355545,-0.000496154825668782,0.09273432195186615,1.0
2025-05-05 15:20:00,NVDA,-3.1964561912900535e-06,-0.0031964450608938932,-0.0005530199268832803,-0.04314260929822922,-1.0
2025-05-05 15:50:00,AMD,3.7262005207594484e-05,0.0372447669506073,-0.0002969561901409179,0.3639277517795563,1.0
2025-05-05 15:50:00,AVGO,2.6606789106153883e-05,0.026600509881973267,-2.4808046873658895e-05,0.2599201202392578,1.0
2025-05-05 15:50:00,MU,1.9368713765288703e-05,0.019366292282938957,-0.0013624824350699782,0.18923279643058777,1.0
2025-05-05 15:50:00,NVDA,1.2048781172779854e-05,0.012048197910189629,-0.001401173765771091,0.11772589385509491,1.0
2025-05-05 15:50:00,AMAT,7.081451258272864e-06,0.007081332616508007,-0.0009532643598504364,0.06919343769550323,1.0
2025-05-06 12:50:00,AMD,9.804727596929297e-06,0.009804412722587585,-0.000505280215293169,0.4932522177696228,1.0
2025-05-06 12:50:00,NVDA,4.110009285795968e-06,0.004109986126422882,-0.00044993258779868484,0.2067701369524002,1.0
2025-05-06 12:50:00,AMAT,2.9179093417042168e-06,0.00291790091432631,-6.543217750731856e-05,0.1467972695827484,1.0
2025-05-06 12:50:00,MU,2.5412693958060117e-06,0.00254126382060349,-0.0009428723715245724,0.12784896790981293,1.0
2025-05-06 12:50:00,AVGO,5.03513433613989e-07,0.0005035133799538016,-0.00015007128240540624,0.02533135749399662,1.0
2025-05-06 13:20:00,AMD,3.6856010410701856e-05,0.036839328706264496,-0.0011602839222177863,0.5808321833610535,1.0
2025-05-06 13:20:00,NVDA,8.83206394064473e-06,0.00883183442056179,-0.0010286448523402214,0.1392482966184616,1.0
2025-05-06 13:20:00,MU,7.0101141318446025e-06,0.007009998895227909,-0.001123806112445891,0.11052408814430237,1.0
2025-05-06 13:20:00,AVGO,6.6055208662874065e-06,0.006605424452573061,-0.000600285129621625,0.10414531081914902,1.0
2025-05-06 13:20:00,AMAT,4.1385173972230405e-06,0.004138493444770575,-0.000327664747601375,0.06525011360645294,1.0
2025-05-06 13:50:00,MU,1.836844785430003e-05,0.018366381525993347,-0.0007492507575079799,0.320151150226593,1.0
2025-05-06 13:50:00,AMAT,1.5645586245227605e-05,0.015644310042262077,-0.000588908907957375,0.2727017402648926,1.0
2025-05-06 13:50:00,AVGO,8.792620974418242e-06,0.0087923938408494,-0.0006703787948936224,0.15326344966888428,1.0
2025-05-06 13:50:00,AMD,7.526920853706542e-06,0.007526778616011143,-0.0004057206679135561,0.13120205700397491,1.0
2025-05-06 13:50:00,NVDA,7.038093826849945e-06,0.00703797722235322,-0.0003983094065915793,0.12268157303333282,1.0
2025-05-06 14:20:00,AMD,1.0279074558638968e-05,0.010278712026774883,0.0006972901755943894,0.26373904943466187,1.0
2025-05-06 14:20:00,MU,9.530645002087113e-06,0.009530356153845787,0.0004644306900445372,0.24453717470169067,1.0
2025-05-06 14:20:00,NVDA,8.866646567184944e-06,0.008866413496434689,0.0004059240163769573,0.22750121355056763,1.0
2025-05-06 14:20:00,AMAT,5.207570211496204e-06,0.00520752277225256,-9.794798825168982e-05,0.13361860811710358,1.0
2025-05-06 14:20:00,AVGO,5.090074409963563e-06,0.005090030375868082,0.0009590841364115477,0.13060389459133148,1.0
2025-05-06 14:50:00,AMAT,1.482369680161355e-05,0.014822609722614288,-0.0006511264946311712,0.25679364800453186,1.0
2025-05-06 14:50:00,AMD,1.4030915735929739e-05,0.014029993675649166,-0.0011574366362765431,0.24306201934814453,1.0
2025-05-06 14:50:00,MU,1.2914487342641223e-05,0.012913769111037254,-0.0014888340374454856,0.22372403740882874,1.0
2025-05-06 14:50:00,NVDA,8.667366273584776e-06,0.008667148649692535,-8.794301538728178e-05,0.15015363693237305,1.0
2025-05-06 14:50:00,AVGO,7.288473170774523e-06,0.0072883437387645245,-0.0007751453667879105,0.12626659870147705,1.0
2025-05-06 15:20:00,AMAT,1.550073102407623e-05,0.015499488450586796,0.0,0.23812973499298096,1.0
2025-05-06 15:20:00,MU,1.5218512089631986e-05,0.01521733682602644,0.0001237547112395987,0.23379483819007874,1.0
2025-05-06 15:20:00,AVGO,1.511438767920481e-05,0.015113236382603645,0.0008746120729483664,0.23219546675682068,1.0
2025-05-06 15:20:00,NVDA,1.1377919690858107e-05,0.011377428658306599,-0.0001385018549626693,0.1747995764017105,1.0
2025-05-06 15:20:00,AMD,7.881090823502745e-06,0.007880927063524723,0.0007551919552497566,0.12108032405376434,1.0
2025-05-06 15:50:00,NVDA,4.6259407099569216e-05,0.04622643440961838,-0.0011379055213183165,0.4099160134792328,1.0
2025-05-06 15:50:00,AMD,2.7240892450208776e-05,0.0272341538220644,-0.0005556539981625974,0.24150069057941437,1.0
2025-05-06 15:50:00,MU,1.931582846737001e-05,0.019313426688313484,-0.0012989826500415802,0.17126311361789703,1.0
2025-05-06 15:50:00,AVGO,1.1992459803877864e-05,0.011991884559392929,-0.00044799523311667144,0.10633884370326996,1.0
2025-05-06 15:50:00,AMAT,8.004777555470355e-06,0.008004606701433659,-0.0009746905998326838,0.07098139077425003,1.0
2025-05-07 12:50:00,NVDA,4.688256012741476e-05,0.04684824123978615,-0.00017553097859490663,0.24828392267227173,1.0
2025-05-07 12:50:00,MU,4.4110023736720905e-05,0.0440814346075058,0.0,0.2336205542087555,1.0
2025-05-07 12:50:00,AMD,4.075361357536167e-05,0.04073106497526169,0.0004807874793186784,0.21586443483829498,1.0
2025-05-07 12:50:00,AMAT,2.893735836551059e-05,0.02892928197979927,-0.00025963911321014166,0.15331794321537018,1.0
2025-05-07 12:50:00,AVGO,2.810557089105714e-05,0.028098171576857567,-9.846396278589964e-05,0.14891326427459717,1.0
2025-05-07 13:20:00,AVGO,3.5112381738144904e-05,0.035097960382699966,-0.00034468327066861093,0.27795955538749695,1.0
2025-05-07 13:20:00,MU,2.5926317903213203e-05,0.025920508429408073,-0.0006124824285507202,0.2052783966064453,1.0
2025-05-07 13:20:00,AMD,2.4093696993077174e-05,0.024089032784104347,-0.00040637352503836155,0.19077396392822266,1.0
2025-05-07 13:20:00,NVDA,2.0838810087298043e-05,0.020835792645812035,-0.00013264527660794556,0.16500981152057648,1.0
2025-05-07 13:20:00,AMAT,2.03295421670191e-05,0.02032674103975296,6.502161704702303e-05,0.16097836196422577,1.0
2025-05-07 13:50:00,AMD,4.0078306483337656e-05,0.04005685821175575,-0.001726414542645216,0.884689211845398,1.0
2025-05-07 13:50:00,AVGO,2.929223001046921e-06,0.0029292143881320953,-0.0020054227206856012,0.06469415128231049,1.0
2025-05-07 13:50:00,MU,1.1365444834154914e-06,0.0011365439277142286,-0.0019266702001914382,0.025101523846387863,1.0
2025-05-07 13:50:00,NVDA,9.529748012937489e-07,0.0009529744856990874,-0.0014945883303880692,0.021047238260507584,1.0
2025-05-07 13:50:00,AMAT,-2.0229266795013245e-07,-0.00020229266374371946,-0.0020863222889602184,-0.0044678025878965855,-1.0
2025-05-07 14:20:00,AMD,2.5121489670709707e-05,0.0251162052154541,-0.0003986434021499008,0.6110134720802307,1.0
2025-05-07 14:20:00,AVGO,-6.807551471865736e-06,-0.006807446014136076,-0.000548368610907346,-0.16560786962509155,-1.0
2025-05-07 14:20:00,NVDA,-4.105068455828587e-06,-0.004105045460164547,-0.0008922191918827593,-0.09986533224582672,-1.0
2025-05-07 14:20:00,AMAT,-3.5106138511764584e-06,-0.0035105992574244738,-0.0008529904298484325,-0.08540396392345428,-1.0
2025-05-07 14:20:00,MU,1.5665158343836083e-06,0.0015665144892409444,-0.00012386201706249267,0.038109321147203445,1.0
2025-05-07 14:50:00,AMD,2.98638242384186e-05,0.029854947701096535,0.0013608846347779036,0.26965340971946716,1.0
2025-05-07 14:50:00,AMAT,2.3081758627085947e-05,0.02307765930891037,0.0012443107552826405,0.2084401398897171,1.0
2025-05-07 14:50:00,MU,2.2292737412499264e-05,0.02228904515504837,0.0001237240940099582,0.20131729543209076,1.0
2025-05-07 14:50:00,AVGO,1.871756830951199e-05,0.018715381622314453,0.0005718335160054266,0.1690395325422287,1.0
2025-05-07 14:50:00,NVDA,1.678054832154885e-05,0.01677897199988365,0.00086210947483778,0.15154965221881866,1.0
2025-05-07 15:20:00,MU,2.1822865164722316e-05,0.021819399669766426,6.167699757497758e-05,0.26100102066993713,1.0
2025-05-07 15:20:00,NVDA,2.067713467113208e-05,0.020674187690019608,0.0004413373244460672,0.2473021298646927,1.0
2025-05-07 15:20:00,AMD,1.8227116015623324e-05,0.01822509616613388,0.0003064394695684314,0.21800640225410461,1.0
2025-05-07 15:20:00,AMAT,1.2308669283811469e-05,0.012308047153055668,-6.511900573968887e-05,0.14722737669944763,1.0
2025-05-07 15:20:00,AVGO,1.0572569408395793e-05,0.010572174564003944,0.00039655002183280885,0.12646307051181793,1.0
2025-05-07 15:50:00,MU,-6.6296047407377046e-06,-0.006629507057368755,0.003421313129365444,-0.32923123240470886,-1.0
2025-05-07 15:50:00,AMD,-6.108975412644213e-06,-0.006108899135142565,0.004428794141858816,-0.30337706208229065,-1.0
2025-05-07 15:50:00,AVGO,-5.710248842660803e-06,-0.0057101864367723465,0.003800742793828249,-0.2835763990879059,-1.0
2025-05-07 15:50:00,AMAT,1.2067520174241508e-06,0.001206751330755651,0.0029168713372200727,0.059929076582193375,1.0
2025-05-07 15:50:00,NVDA,-4.809800202565384e-07,-0.0004809799720533192,0.002785165561363101,-0.02388618513941765,-1.0
2025-05-08 12:50:00,AMAT,-8.903743037080858e-06,-0.008903508074581623,6.302587280515581e-05,-0.2906726598739624,-1.0
2025-05-08 12:50:00,NVDA,-6.272369773796527e-06,-0.006272287108004093,0.0002961521386168897,-0.2047712355852127,-1.0
2025-05-08 12:50:00,MU,-6.152986770757707e-06,-0.006152908783406019,0.0015103110345080495,-0.20087389647960663,-1.0
2025-05-08 12:50:00,AMD,-5.815357326355297e-06,-0.005815291311591864,-9.63296997724683e-07,-0.18985170125961304,-1.0
2025-05-08 12:50:00,AVGO,-3.4867223348555854e-06,-0.003486708039417863,0.0009059915319085121,-0.11383049190044403,-1.0
2025-05-08 13:20:00,AMD,1.442909433535533e-05,0.014428092166781425,-0.0005806077388115227,0.22858688235282898,1.0
2025-05-08 13:20:00,AVGO,1.3806788956571836e-05,0.01380591094493866,0.0009799940744414926,0.21872955560684204,1.0
2025-05-08 13:20:00,AMAT,1.2063931535521988e-05,0.01206334587186575,-0.00037950664409436285,0.19112177193164825,1.0
2025-05-08 13:20:00,MU,1.1580631507968064e-05,0.01158011332154274,-0.0005027839215472341,0.183465838432312,1.0
2025-05-08 13:20:00,NVDA,1.124165009969147e-05,0.01124117523431778,-0.0002543989976402372,0.1780959814786911,1.0
2025-05-08 13:50:00,AMAT,8.028297088458203e-06,0.008028124459087849,0.0007610833272337914,0.4370728135108948,1.0
2025-05-08 13:50:00,NVDA,-4.463920049602166e-06,-0.004463890567421913,0.00021264419774524868,-0.24302628636360168,-1.0
2025-05-08 13:50:00,AMD,3.2449254376842873e-06,0.0032449138816446066,0.00028193698381073773,0.1766618937253952,1.0
2025-05-08 13:50:00,AVGO,-1.9261131001258036e-06,-0.0019261105917394161,0.0005249468958936632,-0.10486267507076263,-1.0
2025-05-08 13:50:00,MU,7.048932957331999e-07,0.0007048931438475847,0.000774879939854145,0.03837629035115242,1.0
2025-05-08 14:20:00,NVDA,7.31559339328669e-06,0.007315462455153465,8.546650497009978e-05,0.343318372964859,1.0
2025-05-08 14:20:00,MU,-6.238281912374077e-06,-0.006238200701773167,-0.00017517736705485731,-0.2927619516849518,-1.0
2025-05-08 14:20:00,AMD,-5.216667432250688e-06,-0.005216619931161404,0.0005838916986249387,-0.24481864273548126,-1.0
2025-05-08 14:20:00,AVGO,-2.2918959530215943e-06,-0.0022918919567018747,0.000995550537481904,-0.10755965858697891,-1.0
2025-05-08 14:20:00,AMAT,-2.459252357311925e-07,-0.000245925213675946,0.0003488243091851473,-0.01154139544814825,-1.0
2025-05-08 14:50:00,MU,2.3678981960983947e-05,0.023674556985497475,0.00040297972736880183,0.26628056168556213,1.0
2025-05-08 14:50:00,NVDA,1.947395685419906e-05,0.019471492618322372,0.00012708363647107035,0.21900643408298492,1.0
2025-05-08 14:50:00,AMAT,1.5764338968438096e-05,0.01576303318142891,6.350214243866503e-05,0.17729537189006805,1.0
2025-05-08 14:50:00,AMD,1.5134774912439752e-05,0.015133618377149105,-0.000242972033447586,0.17021600902080536,1.0
2025-05-08 14:50:00,AVGO,1.4866706806060392e-05,0.014865610748529434,0.0004274011589586735,0.16720157861709595,1.0
2025-05-08 15:20:00,AMD,1.61195857799612e-05,0.016118189319968224,0.0014539817348122597,0.33222922682762146,1.0
2025-05-08 15:20:00,AMAT,1.1754324987123255e-05,0.011753782629966736,0.000855852325912565,0.24226978421211243,1.0
2025-05-08 15:20:00,AVGO,1.0202437806583475e-05,0.010202083736658096,0.0006407746695913374,0.21028606593608856,1.0
2025-05-08 15:20:00,NVDA,8.95010271051433e-06,0.00894986279308796,0.0015197570901364088,0.18447519838809967,1.0
2025-05-08 15:20:00,MU,1.491349280513532e-06,0.00149134814273566,0.0012819766998291016,0.03073977120220661,1.0
2025-05-08 15:50:00,MU,1.5876770703471266e-05,0.0158754363656044,0.000468384096166119,0.3516601324081421,1.0
2025-05-08 15:50:00,AMAT,9.705381671665236e-06,0.009705076925456524,0.00012751849135383964,0.21497920155525208,1.0
2025-05-08 15:50:00,AMD,7.949406608531717e-06,0.007949238643050194,-0.0003526404034346342,0.17608526349067688,1.0
2025-05-08 15:50:00,NVDA,6.898760148033034e-06,0.00689865043386817,-0.00012167919339844957,0.15281346440315247,1.0
2025-05-08 15:50:00,AVGO,4.715895556728356e-06,0.004715860355645418,0.0007690089987590909,0.10446201264858246,1.0
2025-05-09 12:50:00,NVDA,1.4235910384741146e-05,0.01423494890332222,6.707882857881486e-05,0.2968405783176422,1.0
2025-05-09 12:50:00,MU,1.4003070646140259e-05,0.01400215458124876,0.0010605079587548971,0.2919861376285553,1.0
2025-05-09 12:50:00,AMAT,1.1424573131080251e-05,0.01142407488077879,-0.00012902393063995987,0.23822557926177979,1.0
2025-05-09 12:50:00,AMD,7.2327457019127905e-06,0.007232618983834982,0.0005986904143355787,0.15082138776779175,1.0
2025-05-09 12:50:00,AVGO,-1.0610632443786017e-06,-0.0010610627941787243,0.0006762631819583476,-0.02212628163397312,-1.0
2025-05-09 13:20:00,AMAT,5.407243406807538e-06,0.005407189950346947,0.0002579313877504319,0.24538163840770721,1.0
2025-05-09 13:20:00,NVDA,-5.218598289502552e-06,-0.0052185505628585815,-0.00012886320473626256,-0.23682107031345367,-1.0
2025-05-09 13:20:00,MU,-3.855067916447297e-06,-0.003855048678815365,0.0011737090535461903,-0.17494450509548187,-1.0
2025-05-09 13:20:00,AVGO,3.807934945143643e-06,0.0038079163059592247,0.00028950543492101133,0.17280560731887817,1.0
2025-05-09 13:20:00,AMD,3.747148866750649e-06,0.0037471309769898653,0.0007737683481536806,0.17004713416099548,1.0
2025-05-09 13:50:00,AMAT,1.5734143744339235e-05,0.015732845291495323,-0.0001927339326357469,0.41927456855773926,1.0
2025-05-09 13:50:00,NVDA,1.103349950426491e-05,0.01103305071592331,-0.00030051302746869624,0.29402676224708557,1.0
2025-05-09 13:50:00,AMD,9.217485967383254e-06,0.009217225015163422,0.000513021950609982,0.24563568830490112,1.0
2025-05-09 13:50:00,MU,1.4939095080990228e-06,0.001493908348493278,0.00021993294649291784,0.0398121103644371,1.0
2025-05-09 13:50:00,AVGO,4.69352556820013e-08,4.693525261245668e-05,-0.0002525905438233167,0.0012508073123171926,1.0
2025-05-09 14:20:00,NVDA,2.9420900318655185e-05,0.029412413015961647,-8.917837840272114e-05,0.2930600643157959,1.0
2025-05-09 14:20:00,AMAT,2.409054468444083e-05,0.024085883051156998,-0.00012855949171353132,0.23998747766017914,1.0
2025-05-09 14:20:00,MU,2.210356979048811e-05,0.022099969908595085,0.0005843510734848678,0.22020019590854645,1.0
2025-05-09 14:20:00,AMD,2.0231293092365377e-05,0.02022853121161461,0.0003890672232955694,0.20155350863933563,1.0
2025-05-09 14:20:00,AVGO,4.53631037089508e-06,0.004536279011517763,-2.4098417270579375e-05,0.04519868269562721,1.0
2025-05-09 14:50:00,AMD,1.2232693734404165e-05,0.012232082895934582,-0.0006317886873148382,0.2619064748287201,1.0
2025-05-09 14:50:00,NVDA,1.1530309166118968e-05,0.011529798619449139,-0.0005666132783517241,0.24686956405639648,1.0
